text,label,source
"Please, Transfer me to a representative. Thanks.",human_request,Concierge curated router examples
Quick question: I want to schedule a consultation. Can you help?,sales_or_contact,Concierge curated router examples
"Hi, How does the booking process work? Can you help?",faq,Concierge curated router examples
Do you accept credit cards? Please.,faq,Concierge curated router examples
"Hello, Give me a human agent. Thanks.",human_request,Concierge curated router examples
"Please, I need a sales representative to contact me. I appreciate it.",sales_or_contact,Concierge curated router examples
Quick question: What services do you provide?,faq,Concierge curated router examples
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,spam,UCI SMS Spam Collection
Quick question: How does the booking process work? I appreciate it.,faq,Concierge curated router examples
I need something. Can you help?,ambiguous,Concierge curated router examples
"Please, I need live support. I appreciate it.",human_request,Concierge curated router examples
How does the booking process work? I appreciate it.,faq,Concierge curated router examples
"Hello, I would like to sign up. Thanks.",sales_or_contact,Concierge curated router examples
"Hello, Can you send me the subscription options? Please.",sales_or_contact,Concierge curated router examples
Escalate my issue. Please.,human_request,Concierge curated router examples
"Please, I want to book an appointment. Please.",sales_or_contact,Concierge curated router examples
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,spam,UCI SMS Spam Collection
ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,spam,UCI SMS Spam Collection
"Hi, Do you accept credit cards?",faq,Concierge curated router examples
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",spam,UCI SMS Spam Collection
"Hello, I have multiple questions.",ambiguous,Concierge curated router examples
Quick question: How much does the service cost?,faq,Concierge curated router examples
"Please, What areas do you serve? Thanks.",faq,Concierge curated router examples
"Hello, Connect me with someone now. Please.",human_request,Concierge curated router examples
"Hello, I want to talk to support. Thanks.",human_request,Concierge curated router examples
"Hi, Do you offer delivery? Can you help?",faq,Concierge curated router examples
Give me a human agent. Thanks.,human_request,Concierge curated router examples
"Please, I need help with my account and maybe booking too. I appreciate it.",ambiguous,Concierge curated router examples
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",spam,UCI SMS Spam Collection
"Hi, Can I see your menu?",faq,Concierge curated router examples
"Hi, How can I become a customer?",sales_or_contact,Concierge curated router examples
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,spam,UCI SMS Spam Collection
"Hi, I need a manager. Please.",human_request,Concierge curated router examples
Quick question: How do I reset my password? Thanks.,faq,Concierge curated router examples
Quick question: Maybe later. Please.,ambiguous,Concierge curated router examples
"Please, I want to request a demo. Please.",sales_or_contact,Concierge curated router examples
"Please, What services do you provide?",faq,Concierge curated router examples
I do not want the chatbot. I appreciate it.,human_request,Concierge curated router examples
"Hello, I need live support. Please.",human_request,Concierge curated router examples
"Hello, Not sure what I need. Thanks.",ambiguous,Concierge curated router examples
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,spam,UCI SMS Spam Collection
"Hi, I have multiple questions. Can you help?",ambiguous,Concierge curated router examples
Can you help me with this? Please.,ambiguous,Concierge curated router examples
Can someone call me about pricing? Thanks.,sales_or_contact,Concierge curated router examples
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam,UCI SMS Spam Collection
"Hello, I need a sales representative to contact me.",sales_or_contact,Concierge curated router examples
"Hello, Can someone call me about pricing? Can you help?",sales_or_contact,Concierge curated router examples
Quick question: Do you accept credit cards?,faq,Concierge curated router examples
How do I reset my password? Please.,faq,Concierge curated router examples
"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",spam,UCI SMS Spam Collection
Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,spam,UCI SMS Spam Collection
"Hi, I want to schedule a consultation. Thanks.",sales_or_contact,Concierge curated router examples
"Hi, I am not sure.",ambiguous,Concierge curated router examples
Quick question: Maybe later. Can you help?,ambiguous,Concierge curated router examples
"Please, I want to schedule a consultation.",sales_or_contact,Concierge curated router examples
"Hello, I am ready to purchase. I appreciate it.",sales_or_contact,Concierge curated router examples
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",spam,UCI SMS Spam Collection
"Hi, I have multiple questions. Please.",ambiguous,Concierge curated router examples
"Please, Do you offer delivery? Please.",faq,Concierge curated router examples
Is parking available? I appreciate it.,faq,Concierge curated router examples
Can you check this? I appreciate it.,ambiguous,Concierge curated router examples
"Hello, I am not sure.",ambiguous,Concierge curated router examples
Please connect me with an agent.,human_request,Concierge curated router examples
"Hi, I want to book an appointment.",sales_or_contact,Concierge curated router examples
"Please, Can I see your menu? Can you help?",faq,Concierge curated router examples
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,spam,UCI SMS Spam Collection
Quick question: Not sure what I need.,ambiguous,Concierge curated router examples
Quick question: Please open a support ticket.,human_request,Concierge curated router examples
"Please, Can you handle a few things for me? Can you help?",ambiguous,Concierge curated router examples
"Hi, Hello. Thanks.",ambiguous,Concierge curated router examples
"Hello, I need a manager. I appreciate it.",human_request,Concierge curated router examples
"Please, Please contact me for a quote. Thanks.",sales_or_contact,Concierge curated router examples
"Please, What are your opening hours?",faq,Concierge curated router examples
I want to book an appointment.,sales_or_contact,Concierge curated router examples
I have multiple questions. Can you help?,ambiguous,Concierge curated router examples
"Hello, What documents do I need?",faq,Concierge curated router examples
"Please, Something is wrong. Can you help?",ambiguous,Concierge curated router examples
"Hello, Please take my number and call me back. I appreciate it.",sales_or_contact,Concierge curated router examples
Can you send me the subscription options? I appreciate it.,sales_or_contact,Concierge curated router examples
"Hello, How can I become a customer? Thanks.",sales_or_contact,Concierge curated router examples
"Hello, Can you check this? Can you help?",ambiguous,Concierge curated router examples
Quick question: Please connect me with an agent. Can you help?,human_request,Concierge curated router examples
"Hello, I need help with my account and maybe booking too. Thanks.",ambiguous,Concierge curated router examples
